               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.033837,           0.0075732,           0.0009753,             0.94836,             0.92727,             0.95425,             0.52117,            0.035547,           0.0091076,          0.00060997,            0.031683,            0.031683,            0.031683
                  37,            0.034119,           0.0075185,          0.00063616,             0.95405,             0.96666,             0.97578,             0.57767,            0.030668,           0.0070515,          0.00038319,            0.031615,            0.031615,            0.031615
                  38,            0.032885,           0.0072657,          0.00088358,              0.9909,             0.99091,             0.99252,             0.61632,            0.028763,            0.007081,          0.00039206,            0.031548,            0.031548,            0.031548
                  39,            0.034088,           0.0075326,          0.00072951,              0.9579,             0.95561,             0.96229,             0.53035,            0.033047,           0.0070381,          0.00035706,            0.031481,            0.031481,            0.031481
                  40,            0.032671,           0.0075002,          0.00097993,             0.98093,             0.95221,             0.98537,             0.61504,            0.029264,           0.0070591,          0.00045261,            0.031413,            0.031413,            0.031413
                  41,            0.032423,           0.0074942,           0.0006856,             0.98514,             0.99091,             0.99253,             0.55618,            0.032305,           0.0071611,          0.00035238,            0.031346,            0.031346,            0.031346
                  42,            0.033695,           0.0076104,          0.00084253,             0.95463,             0.95455,             0.97459,             0.55889,            0.031575,           0.0074387,          0.00033069,            0.031279,            0.031279,            0.031279
                  43,            0.031982,           0.0071844,          0.00089306,             0.97717,             0.97064,             0.98265,             0.59553,            0.031842,           0.0074005,          0.00037861,            0.031212,            0.031212,            0.031212
                  44,            0.032077,           0.0073997,          0.00067259,             0.98548,             0.96837,             0.98595,             0.59483,            0.028827,           0.0073385,          0.00038652,            0.031144,            0.031144,            0.031144
                  45,            0.031869,           0.0073827,          0.00065808,             0.98828,             0.96364,             0.98483,             0.52109,            0.034264,           0.0071907,          0.00033455,            0.031077,            0.031077,            0.031077
                  46,            0.032273,           0.0072949,          0.00068246,             0.94992,             0.97781,             0.99008,              0.4296,            0.039007,           0.0075264,          0.00039587,             0.03101,             0.03101,             0.03101
                  47,            0.032278,           0.0074222,          0.00081132,             0.95005,             0.96364,             0.97141,             0.54221,            0.033837,           0.0074024,          0.00032992,            0.030942,            0.030942,            0.030942
                  48,            0.032036,           0.0072708,          0.00074757,              0.9624,             0.97865,             0.98578,             0.62348,            0.027125,            0.007309,          0.00028811,            0.030875,            0.030875,            0.030875
                  49,            0.031912,           0.0073183,          0.00092066,             0.98387,             0.97128,             0.98203,             0.65843,            0.026036,           0.0074348,          0.00028839,            0.030808,            0.030808,            0.030808
                  50,            0.030881,           0.0071372,          0.00070023,             0.98687,             0.96364,             0.99068,             0.56048,            0.031154,           0.0070572,          0.00035214,             0.03074,             0.03074,             0.03074
                  51,            0.031715,           0.0072338,          0.00081249,             0.98176,             0.97542,             0.98586,             0.64036,            0.026545,           0.0066195,          0.00033121,            0.030673,            0.030673,            0.030673
                  52,            0.030847,           0.0074769,          0.00069204,             0.96454,             0.97273,             0.97851,             0.63921,            0.027171,           0.0065556,          0.00041504,            0.030606,            0.030606,            0.030606
                  53,            0.030845,           0.0071009,          0.00082975,             0.96118,             0.95455,              0.9873,              0.6195,            0.027996,           0.0071688,          0.00034046,            0.030538,            0.030538,            0.030538
                  54,            0.031071,           0.0071676,          0.00085446,             0.98611,             0.97432,             0.97826,             0.60579,            0.029474,           0.0062971,          0.00029883,            0.030471,            0.030471,            0.030471
                  55,            0.030965,           0.0072623,          0.00070272,             0.95625,             0.95455,             0.96189,             0.53188,            0.034511,           0.0070801,          0.00052671,            0.030404,            0.030404,            0.030404
                  56,            0.030906,           0.0073179,           0.0008058,             0.95991,             0.99091,             0.98771,             0.61221,            0.029932,           0.0069342,          0.00027366,            0.030336,            0.030336,            0.030336
                  57,            0.031117,           0.0070567,           0.0005629,             0.97664,              0.9705,             0.97306,             0.60848,            0.031217,           0.0067215,          0.00029187,            0.030269,            0.030269,            0.030269
                  58,            0.030167,           0.0070103,          0.00082718,              0.9412,             0.94848,             0.96371,             0.50906,            0.035891,           0.0075827,          0.00079374,            0.030202,            0.030202,            0.030202
                  59,            0.031006,           0.0072306,          0.00078716,             0.97866,              0.9436,             0.97952,             0.61539,            0.028799,           0.0081596,          0.00036926,            0.030134,            0.030134,            0.030134
                  60,            0.030044,           0.0069707,          0.00059965,             0.97445,             0.97273,             0.98115,             0.62813,            0.026716,           0.0061779,          0.00027132,            0.030067,            0.030067,            0.030067
                  61,            0.030344,           0.0069397,          0.00059634,             0.98294,             0.97273,             0.98423,             0.60505,            0.027032,           0.0063601,          0.00028267,                0.03,                0.03,                0.03
                  62,            0.030132,            0.006916,          0.00081611,             0.98131,             0.94683,              0.9871,             0.58473,            0.031675,           0.0068083,           0.0014952,            0.029932,            0.029932,            0.029932
