               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.014861,           0.0028102,          0.00047888,             0.94495,             0.94368,             0.96712,             0.68354,              0.0312,           0.0088396,           0.0017391,           0.0093643,           0.0093643,           0.0093643
                  36,             0.01403,           0.0027501,          0.00047738,             0.95358,              0.9084,             0.94009,             0.70577,            0.035324,           0.0098038,           0.0022182,           0.0093456,           0.0093456,           0.0093456
                  37,            0.014048,           0.0027205,           0.0004913,             0.99095,             0.86886,             0.94323,             0.76497,            0.031611,           0.0094128,           0.0018311,           0.0093269,           0.0093269,           0.0093269
                  38,            0.014207,           0.0026968,          0.00044285,             0.95434,             0.89191,             0.93229,             0.70208,            0.033199,            0.011862,           0.0016289,           0.0093082,           0.0093082,           0.0093082
                  39,            0.013633,           0.0026594,          0.00039782,             0.97122,             0.90711,             0.95649,             0.75727,            0.030391,           0.0092392,           0.0020182,           0.0092895,           0.0092895,           0.0092895
                  40,            0.013517,           0.0026432,          0.00042737,             0.94963,             0.82768,             0.95583,              0.7563,            0.032057,           0.0091362,           0.0021896,           0.0092708,           0.0092708,           0.0092708
                  41,            0.013308,           0.0026105,          0.00042521,             0.94886,             0.83055,             0.93301,             0.70821,            0.031549,            0.010035,           0.0021212,           0.0092521,           0.0092521,           0.0092521
                  42,            0.013297,           0.0025901,          0.00041369,             0.93565,              0.8311,             0.94363,             0.72689,            0.030984,            0.011101,           0.0020676,           0.0092334,           0.0092334,           0.0092334
                  43,            0.013187,           0.0025949,          0.00046064,             0.86519,             0.82925,             0.93842,              0.7099,            0.032313,            0.011057,           0.0020435,           0.0092147,           0.0092147,           0.0092147
                  44,            0.012588,           0.0024841,          0.00044647,             0.97525,             0.92308,             0.97474,             0.72755,            0.031056,           0.0084009,           0.0021296,            0.009196,            0.009196,            0.009196
                  45,            0.013108,            0.002553,          0.00039666,             0.94433,             0.89744,             0.95025,              0.6854,            0.032239,            0.010561,           0.0024843,           0.0091773,           0.0091773,           0.0091773
                  46,             0.01311,           0.0026009,          0.00043098,             0.91727,             0.90501,             0.93527,             0.72371,            0.032124,            0.012798,           0.0026901,           0.0091586,           0.0091586,           0.0091586
