               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10947,            0.024098,            0.024207,           0.0077156,             0.29487,            0.024692,           0.0067669,             0.09366,            0.017467,            0.013501,            0.070746,           0.0027459,           0.0027459
                   1,            0.065163,            0.023747,            0.011791,             0.23158,             0.35641,             0.23328,            0.064853,            0.076286,            0.016331,           0.0041267,            0.040568,           0.0055676,           0.0055676
                   2,            0.061864,            0.016839,            0.003844,             0.21853,             0.54641,             0.29578,             0.11087,            0.073594,            0.013729,           0.0038887,            0.010379,           0.0083793,           0.0083793
                   3,            0.057892,            0.013212,           0.0026865,             0.27855,             0.59231,             0.36521,             0.16679,             0.06313,            0.011683,           0.0015564,           0.0085351,           0.0085351,           0.0085351
                   4,             0.05495,            0.010668,           0.0018651,             0.45746,             0.80769,             0.63476,             0.24676,            0.056538,             0.01017,           0.0012995,           0.0085351,           0.0085351,           0.0085351
                   5,            0.051153,           0.0094817,           0.0017762,             0.65826,             0.64615,             0.68726,             0.26764,            0.049493,           0.0092373,           0.0037468,           0.0085199,           0.0085199,           0.0085199
                   6,            0.048983,            0.008727,           0.0013768,             0.79071,              0.9155,             0.89034,             0.39833,            0.053906,           0.0091953,            0.001335,           0.0085047,           0.0085047,           0.0085047
                   7,            0.046979,           0.0083959,           0.0015066,             0.79078,             0.90194,             0.93766,              0.3506,            0.047943,           0.0093651,           0.0011513,           0.0084895,           0.0084895,           0.0084895
                   8,            0.046926,           0.0079946,           0.0011117,             0.64919,             0.55618,             0.56253,              0.1973,            0.069889,           0.0078564,           0.0033684,           0.0084742,           0.0084742,           0.0084742
                   9,            0.044547,           0.0077853,           0.0012521,             0.88009,             0.82308,             0.88716,             0.39908,            0.051585,           0.0080109,           0.0037407,            0.008459,            0.008459,            0.008459
