               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.036198,           0.0099613,          0.00090688,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  14,            0.035415,           0.0099466,          0.00075738,             0.87474,             0.94872,             0.99038,              0.6165,            0.031596,           0.0078354,          0.00033169,             0.00142,             0.00142,             0.00142
                   0,             0.13931,             0.01799,            0.026948,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.070682,           0.0032576,           0.0032576
                   1,             0.10483,            0.019056,            0.018575,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040286,           0.0061955,           0.0061955
                   2,            0.085142,            0.021556,            0.017195,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094909,           0.0087333,           0.0087333
                   3,            0.076443,            0.019652,            0.011722,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0082,              0.0082,              0.0082
                   4,            0.073934,            0.017829,           0.0068059,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0082,              0.0082,              0.0082
                   5,            0.068476,            0.016355,           0.0049447,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0076,              0.0076,              0.0076
                   6,            0.064291,            0.015319,           0.0052755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,               0.007,               0.007,               0.007
                   7,            0.063131,             0.01544,           0.0040468,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0064,              0.0064,              0.0064
                   8,            0.058896,            0.015003,           0.0032254,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0058,              0.0058,              0.0058
                   9,            0.056775,             0.01473,           0.0034359,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0052,              0.0052,              0.0052
                  10,            0.054411,             0.01424,           0.0028807,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0046,              0.0046,              0.0046
                  11,            0.054298,            0.013688,           0.0023225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,               0.004,               0.004,               0.004
                  12,            0.049884,             0.01264,           0.0024631,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0034,              0.0034,              0.0034
                  13,            0.048884,            0.013034,           0.0019254,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0028,              0.0028,              0.0028
                  14,            0.047497,            0.012942,           0.0017864,             0.80444,             0.85897,             0.89696,             0.52553,            0.038354,             0.01054,          0.00038757,              0.0022,              0.0022,              0.0022
                   0,             0.13876,            0.020734,            0.029301,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068265,          0.00084045,          0.00084045
                   1,             0.12697,            0.014839,            0.020714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.035697,           0.0016064,           0.0016064
                   2,             0.10533,            0.020135,            0.017481,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030347,           0.0022771,           0.0022771
                   3,            0.083755,            0.023826,            0.016635,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021517,           0.0021517,           0.0021517
                   4,              0.0742,            0.023915,            0.015355,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021517,           0.0021517,           0.0021517
                   5,            0.068128,             0.02311,             0.01496,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002009,            0.002009,            0.002009
                   6,            0.064902,            0.022652,            0.014401,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018662,           0.0018662,           0.0018662
                   7,            0.062575,            0.022533,            0.013848,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017234,           0.0017234,           0.0017234
                   8,            0.060968,            0.020707,            0.012014,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015807,           0.0015807,           0.0015807
                   9,             0.05935,            0.020375,            0.010688,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014379,           0.0014379,           0.0014379
                  10,            0.058781,            0.019999,           0.0096041,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012952,           0.0012952,           0.0012952
                  11,            0.057349,            0.019046,           0.0084343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011524,           0.0011524,           0.0011524
                  12,             0.05591,            0.018691,           0.0070713,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010096,           0.0010096,           0.0010096
                  13,            0.054951,            0.018256,           0.0059244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00086688,          0.00086688,          0.00086688
                  14,            0.054395,            0.018354,           0.0058988,             0.47867,             0.74359,             0.70026,              0.3293,            0.050745,            0.015888,           0.0035332,          0.00072412,          0.00072412,          0.00072412
                   0,             0.11811,            0.022091,            0.024165,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.070682,           0.0032576,           0.0032576
                   1,            0.062553,            0.023719,            0.012804,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040286,           0.0061955,           0.0061955
