   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.84491,             0.88462,              0.9359,             0.47295,            0.039831,           0.0082951,           0.0010164,            0.056402,             0.89213,             0.74167,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.035691,             0.55781,             0.54142,              4.3326,            0.072317,            0.066009,              4.2756,          0.00020543,             0.73467,             0.19262,             0.15584,             0.37276,             0.10423,                   3
             0.70707,             0.81012,             0.69058,             0.18393,            0.063031,           0.0081615,          0.00044537,            0.088669,            0.056823,             0.77665,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.005196,           0.0027501,             0.37079,              31.877,            0.030659,             0.44499,              8.3111,          2.3824e-05,             0.71316,             0.27494,            0.083612,             0.80939,             0.86705,                   3
             0.70832,             0.73799,             0.78977,             0.25175,            0.055274,            0.011967,           0.0011177,            0.021457,             0.12905,             0.64502,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.099547,             0.24174,             0.49328,              43.721,              0.7939,              0.2768,               9.633,          0.00086561,             0.22702,             0.37614,             0.57536,            0.076457,             0.44785,                   3
             0.35883,             0.47692,             0.35779,             0.13386,            0.061897,            0.019436,           0.0074417,          0.00066071,             0.91689,              0.7972,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.058186,             0.21931,             0.18283,              13.924,             0.59171,             0.64171,              6.1722,          0.00086312,             0.95173,             0.40375,             0.92133,             0.58676,             0.68117,                   3
             0.83159,             0.68764,             0.86805,               0.389,            0.048557,            0.010122,           0.0015564,           0.0085808,              0.1016,             0.79088,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.042354,           0.0062542,             0.13923,              24.052,             0.28108,             0.66737,              2.9881,          8.4942e-05,             0.38859,             0.64146,             0.44903,             0.33514,           0.0030255,                   3
             0.75668,             0.81872,             0.71946,             0.22241,            0.058546,           0.0090923,           0.0011757,            0.052458,             0.13409,             0.86814,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.07921,            0.064824,             0.46306,              6.5818,            0.057485,              0.6011,              7.4031,          0.00063262,             0.88265,             0.21248,             0.37928,             0.37427,             0.97903,                   3
             0.44994,             0.47949,             0.47123,             0.25925,            0.062747,            0.013889,           0.0024342,            0.097437,             0.86194,             0.91236,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.046127,             0.37813,             0.83679,              5.9239,             0.51818,             0.42957,              7.9875,           0.0005275,             0.62218,             0.85348,             0.86118,             0.35643,             0.94106,                   3
             0.25766,             0.37415,             0.15333,            0.064243,            0.089144,           0.0087814,           0.0038979,             0.02424,             0.94276,             0.79632,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.015087,             0.58076,             0.76629,              42.496,             0.26695,             0.80692,              8.0067,          0.00040696,             0.72121,             0.72575,            0.059162,             0.17162,             0.93954,                   3
              0.5736,             0.47692,             0.42246,             0.15641,            0.058022,            0.017887,           0.0042542,          0.00038945,             0.76117,             0.93145,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.098301,             0.22147,             0.73555,              14.689,             0.61345,             0.44388,              3.3334,          8.1879e-05,             0.77835,             0.70774,             0.50801,             0.68038,             0.24545,                   3
               0.406,             0.50513,             0.35087,             0.16047,            0.064025,            0.019718,           0.0050621,            0.044279,             0.73097,             0.61358,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.028046,             0.43085,             0.85922,              9.5804,             0.79591,             0.22178,             0.32777,          0.00040141,              0.8346,             0.90848,            0.066069,             0.82872,             0.96445,                   3
