               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.092815,            0.023512,            0.018739,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.084408,            0.016408,            0.016408
                   1,             0.06069,            0.018489,           0.0070707,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.06613,             0.03113,             0.03113
                   2,            0.062283,            0.013281,           0.0048176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045618,            0.043618,            0.043618
                   3,             0.06736,            0.012412,           0.0043282,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041124,            0.041124,            0.041124
                   4,            0.058062,           0.0096048,            0.002441,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041124,            0.041124,            0.041124
                   5,            0.048854,            0.007971,           0.0020661,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037739,            0.037739,            0.037739
                   6,            0.042635,           0.0069652,           0.0013728,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.034355,            0.034355,            0.034355
                   7,            0.037729,           0.0063916,           0.0011298,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.030971,            0.030971,            0.030971
                   8,            0.035433,           0.0059342,          0.00066433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.027587,            0.027587,            0.027587
                   9,            0.032967,           0.0056268,          0.00073856,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.024202,            0.024202,            0.024202
                  10,             0.03212,           0.0054436,          0.00056313,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020818,            0.020818,            0.020818
                  11,            0.030316,           0.0052555,          0.00031538,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017434,            0.017434,            0.017434
                  12,            0.028533,           0.0049913,          0.00046388,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01405,             0.01405,             0.01405
                  13,            0.027292,           0.0048742,          0.00045487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010665,            0.010665,            0.010665
                  14,            0.025668,           0.0047444,          0.00030345,             0.75383,             0.83893,             0.78291,             0.44588,            0.052793,            0.011961,           0.0038973,           0.0072812,           0.0072812,           0.0072812
                   0,             0.11039,            0.023652,            0.023706,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0712,              0.0032,              0.0032
                   1,            0.058234,            0.025272,            0.012382,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041088,            0.006088,            0.006088
                   2,            0.052157,            0.016292,           0.0054795,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010558,           0.0085578,           0.0085578
                   3,            0.048494,            0.010416,           0.0025227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080986,           0.0080986,           0.0080986
                   4,            0.042961,           0.0077332,           0.0016736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080986,           0.0080986,           0.0080986
                   5,            0.036033,           0.0064701,           0.0012877,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074648,           0.0074648,           0.0074648
                   6,            0.032783,           0.0059733,          0.00095338,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068311,           0.0068311,           0.0068311
                   7,            0.029128,           0.0053382,          0.00076352,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061973,           0.0061973,           0.0061973
                   8,            0.025977,           0.0050792,          0.00063327,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055635,           0.0055635,           0.0055635
                   9,            0.023889,           0.0048889,          0.00068186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049297,           0.0049297,           0.0049297
                  10,             0.02222,           0.0047782,          0.00053442,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042959,           0.0042959,           0.0042959
                  11,            0.019107,           0.0041451,          0.00041173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036621,           0.0036621,           0.0036621
                  12,             0.01744,           0.0039174,          0.00029739,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030283,           0.0030283,           0.0030283
                  13,            0.015603,           0.0035565,          0.00037825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023945,           0.0023945,           0.0023945
                  14,            0.013667,           0.0032517,          0.00028859,             0.97284,             0.91026,             0.96663,             0.67888,            0.033055,           0.0070276,           0.0011852,           0.0017607,           0.0017607,           0.0017607
                   0,            0.098702,            0.022488,            0.019093,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.084408,            0.016408,            0.016408
                   1,            0.068274,            0.018404,           0.0069648,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.06613,             0.03113,             0.03113
                   2,            0.068329,            0.014447,           0.0056144,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045618,            0.043618,            0.043618
                   3,            0.068823,             0.01335,            0.005718,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041124,            0.041124,            0.041124
                   4,            0.060782,            0.010878,            0.002945,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041124,            0.041124,            0.041124
                   5,            0.050333,           0.0094166,           0.0017185,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.037739,            0.037739,            0.037739
                   6,            0.045773,           0.0083307,          0.00087755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.034355,            0.034355,            0.034355
                   7,            0.041608,           0.0079637,          0.00071722,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.030971,            0.030971,            0.030971
                   8,            0.039526,           0.0076057,           0.0005051,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.027587,            0.027587,            0.027587
                   9,            0.037555,           0.0073089,           0.0006098,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.024202,            0.024202,            0.024202
                  10,            0.036699,           0.0072531,          0.00059018,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020818,            0.020818,            0.020818
                  11,            0.034414,           0.0070486,          0.00050132,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017434,            0.017434,            0.017434
                  12,            0.032839,           0.0066903,          0.00024525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01405,             0.01405,             0.01405
                  13,            0.031398,           0.0064334,          0.00017117,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010665,            0.010665,            0.010665
                  14,            0.030724,           0.0062857,          0.00012447,             0.96281,              0.9796,             0.98588,             0.60729,             0.03083,           0.0070553,          0.00011516,           0.0072812,           0.0072812,           0.0072812
                   0,             0.11545,            0.023392,            0.023915,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.072893,           0.0048926,           0.0048926
                   1,            0.074031,            0.024614,            0.013056,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.044282,           0.0092821,           0.0092821
                   2,            0.068972,            0.018559,           0.0058676,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.015006,            0.013006,            0.013006
                   3,            0.065849,            0.015975,            0.004677,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012262,            0.012262,            0.012262
                   4,            0.059948,            0.014847,           0.0039267,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012262,            0.012262,            0.012262
                   5,            0.055125,            0.013086,           0.0031139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011253,            0.011253,            0.011253
                   6,            0.051852,            0.012916,           0.0026443,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010244,            0.010244,            0.010244
                   7,            0.049354,             0.01241,           0.0023718,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092347,           0.0092347,           0.0092347
                   8,            0.046124,            0.011819,           0.0021174,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082256,           0.0082256,           0.0082256
                   9,            0.045282,             0.01134,           0.0017088,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072165,           0.0072165,           0.0072165
                  10,            0.042713,            0.010804,           0.0017526,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062074,           0.0062074,           0.0062074
                  11,            0.040621,            0.010251,           0.0012801,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051983,           0.0051983,           0.0051983
                  12,            0.039539,            0.010106,          0.00098913,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041892,           0.0041892,           0.0041892
                  13,            0.037411,           0.0099299,           0.0012487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031802,           0.0031802,           0.0031802
                  14,            0.037257,           0.0094604,          0.00094504,             0.96302,             0.95234,              0.9897,             0.51925,             0.03327,           0.0066509,          0.00026484,           0.0021711,           0.0021711,           0.0021711
                   0,             0.10468,            0.025043,            0.020659,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.084959,            0.016959,            0.016959
                   1,            0.077581,            0.023537,           0.0092593,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.067175,            0.032175,            0.032175
