               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.082221,            0.016082,            0.015631,             0.45273,             0.33002,             0.28234,            0.088236,            0.064386,            0.010023,           0.0076136,            0.078138,            0.011282,            0.011282
                   1,             0.06492,            0.012141,            0.007961,             0.13141,             0.41042,             0.13594,            0.043973,            0.071471,            0.010794,           0.0075891,            0.056106,            0.022583,            0.022583
                   2,            0.065146,            0.010818,           0.0068482,               0.376,             0.29375,             0.27748,             0.11659,            0.077502,           0.0081046,           0.0066086,             0.03403,             0.03384,             0.03384
                   3,            0.062816,            0.010426,           0.0064219,             0.44262,             0.58542,             0.48257,             0.18251,            0.057682,           0.0076189,           0.0034265,            0.033837,            0.033837,            0.033837
                   4,            0.057584,           0.0093469,           0.0047842,             0.47367,             0.64792,             0.62618,             0.27338,            0.058313,           0.0058609,           0.0013599,            0.033837,            0.033837,            0.033837
                   5,            0.052551,           0.0081703,           0.0036188,             0.83398,             0.50165,             0.64543,             0.30202,            0.054237,            0.007351,           0.0017382,             0.03377,             0.03377,             0.03377
                   6,             0.05007,           0.0079111,           0.0029972,             0.84821,             0.43125,              0.5389,              0.2063,            0.056654,           0.0080376,           0.0057428,            0.033702,            0.033702,            0.033702
                   7,            0.047295,            0.007567,           0.0032072,              0.8872,             0.82066,             0.88926,             0.41329,            0.045123,           0.0053453,           0.0011255,            0.033635,            0.033635,            0.033635
                   8,             0.04604,           0.0069551,           0.0023215,             0.84528,             0.87292,              0.9033,             0.44821,            0.042714,           0.0046259,          0.00064532,            0.033568,            0.033568,            0.033568
                   9,            0.045405,           0.0068908,           0.0023701,             0.92597,             0.94505,             0.95596,             0.50351,            0.039524,           0.0047647,          0.00086931,              0.0335,              0.0335,              0.0335
                  10,            0.042663,            0.006853,           0.0022442,             0.89222,             0.85208,             0.88675,             0.40978,            0.043146,           0.0054955,           0.0013989,            0.033433,            0.033433,            0.033433
                  11,            0.042159,           0.0063776,           0.0016725,             0.96172,             0.90349,             0.93131,             0.48502,            0.035677,           0.0039895,          0.00058495,            0.033366,            0.033366,            0.033366
                  12,            0.040658,           0.0060956,           0.0015854,             0.91483,             0.86614,             0.89891,             0.49043,             0.04015,           0.0044362,          0.00094738,            0.033298,            0.033298,            0.033298
                  13,            0.040824,           0.0063233,           0.0018784,             0.87521,             0.83064,             0.85527,             0.48213,            0.034669,           0.0049656,          0.00083132,            0.033231,            0.033231,            0.033231
                  14,            0.039549,           0.0058554,           0.0017732,             0.97487,             0.94153,             0.97912,             0.53902,             0.03508,           0.0034898,          0.00052592,            0.033164,            0.033164,            0.033164
                  15,            0.038684,           0.0056565,           0.0011484,             0.97854,             0.92648,             0.96522,             0.45511,            0.033917,           0.0041121,           0.0010641,            0.033097,            0.033097,            0.033097
                  16,            0.038535,            0.005749,           0.0015126,             0.96533,             0.97154,             0.97715,             0.55597,            0.031433,           0.0033539,          0.00047668,            0.033029,            0.033029,            0.033029
                  17,            0.036283,           0.0055006,           0.0011006,             0.99208,             0.94424,             0.97721,             0.62234,            0.028984,           0.0036971,          0.00041564,            0.032962,            0.032962,            0.032962
                  18,            0.037194,           0.0054856,              0.0013,             0.96006,             0.96761,              0.9768,             0.58918,            0.033442,           0.0038667,          0.00073643,            0.032895,            0.032895,            0.032895
