               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.023578,           0.0060184,          0.00098475,                   1,             0.95396,              0.9769,             0.69747,            0.031975,           0.0063224,           0.0013247,            0.008425,            0.008425,            0.008425
                  37,            0.022184,           0.0059796,           0.0010318,             0.93086,             0.95362,              0.9796,             0.69038,             0.03398,           0.0063171,           0.0013085,             0.00838,             0.00838,             0.00838
                  38,            0.022633,           0.0058615,           0.0010402,             0.95449,             0.95048,             0.97441,             0.67096,            0.031791,           0.0064664,           0.0014098,            0.008335,            0.008335,            0.008335
                  39,            0.021652,           0.0057504,          0.00099561,              0.9588,             0.94481,             0.97485,             0.64703,            0.031166,           0.0062647,           0.0012451,             0.00829,             0.00829,             0.00829
                  40,            0.021891,           0.0057679,           0.0010281,             0.98485,             0.91962,             0.96657,             0.68037,            0.033631,           0.0062966,           0.0021076,            0.008245,            0.008245,            0.008245
                  41,            0.020857,           0.0056861,          0.00096702,             0.98186,             0.93574,             0.96164,             0.66803,            0.031972,           0.0064182,           0.0012942,              0.0082,              0.0082,              0.0082
                  42,             0.02034,           0.0057197,           0.0010121,             0.96213,             0.96329,             0.96128,             0.64216,            0.029909,           0.0069709,           0.0012928,            0.008155,            0.008155,            0.008155
                  43,            0.021699,           0.0058281,          0.00097887,             0.94032,             0.89286,             0.94749,             0.68152,            0.034483,           0.0073881,           0.0020893,             0.00811,             0.00811,             0.00811
                  44,            0.020506,           0.0056983,           0.0011544,             0.96889,             0.91932,              0.9607,             0.70137,            0.029827,           0.0069308,           0.0021358,            0.008065,            0.008065,            0.008065
                  45,            0.020671,           0.0055676,           0.0010355,             0.97493,              0.8895,             0.98579,             0.68223,            0.032087,           0.0063062,           0.0018742,             0.00802,             0.00802,             0.00802
                  46,            0.021199,           0.0054856,          0.00087815,             0.95988,             0.91705,             0.97478,             0.64741,            0.031579,           0.0065384,           0.0014971,            0.007975,            0.007975,            0.007975
                  47,            0.020889,             0.00548,          0.00081186,              0.9908,             0.94856,             0.99267,             0.69237,            0.030334,            0.006331,           0.0019026,             0.00793,             0.00793,             0.00793
                  48,            0.019217,           0.0053906,          0.00089854,              0.9591,              0.9518,             0.98722,             0.74888,            0.027541,           0.0061522,           0.0030819,            0.007885,            0.007885,            0.007885
                  49,            0.018768,           0.0053018,          0.00094783,             0.98863,             0.95498,             0.98579,             0.73307,            0.028186,           0.0062156,           0.0017669,             0.00784,             0.00784,             0.00784
