   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.52742,             0.72264,             0.62836,             0.22287,            0.059777,            0.010162,           0.0023407,            0.058874,            0.043109,             0.61262,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0070845,             0.35632,             0.38354,              16.368,             0.37621,             0.66946,              0.5959,          0.00020496,             0.28313,             0.61391,             0.73139,             0.64041,             0.81974,                   3
             0.31396,             0.32093,             0.29742,            0.087921,             0.07593,            0.014019,           0.0073425,            0.068114,              0.7431,             0.91228,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.071864,             0.83497,             0.89907,              31.573,             0.35159,             0.19758,              5.1946,          0.00081428,             0.15302,             0.23234,            0.065983,              0.4803,             0.51529,                   3
             0.48673,             0.65235,             0.59263,             0.25271,            0.050112,            0.012499,           0.0084183,            0.068705,             0.46471,             0.60038,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.078538,             0.52479,           0.0054281,              7.9026,             0.56715,             0.21385,              2.9379,          0.00014252,             0.88184,             0.76818,             0.90351,             0.21501,             0.17528,                   3
             0.36592,             0.39286,             0.32842,             0.11169,            0.072005,            0.013428,            0.013165,           0.0034793,             0.64731,             0.87356,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.083895,             0.15696,              0.6487,               37.23,             0.84808,             0.73457,              5.5267,          0.00069837,             0.47149,             0.90074,             0.68243,             0.67082,            0.015292,                   3
             0.41512,             0.46429,             0.61182,             0.29287,            0.049274,            0.013794,           0.0042931,              0.0388,             0.55652,             0.60993,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0064306,             0.79451,             0.56584,              40.717,             0.45473,             0.19121,               2.424,          0.00097116,             0.74937,            0.062685,             0.38698,            0.039783,             0.69179,                   3
            0.069127,             0.89286,              0.5422,              0.1949,            0.053287,            0.018612,           0.0058708,            0.030269,             0.30645,             0.61638,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.081491,             0.70184,             0.39459,              10.652,             0.76637,             0.17236,              6.5551,          0.00095439,             0.31268,             0.57222,             0.14614,             0.48055,              0.1265,                   3
           0.0016835,             0.14286,           0.0050645,           0.0011292,             0.08949,              0.0173,            0.023499,            0.077166,             0.34341,             0.71939,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.079068,             0.21785,             0.71252,              36.395,             0.81935,             0.27241,              2.2187,          0.00040887,             0.59024,             0.99078,             0.28215,             0.61802,           0.0010801,                   3
             0.15469,             0.32143,             0.18397,            0.039483,            0.086668,            0.013176,           0.0082962,            0.079019,              0.3243,             0.72826,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,             0.09671,             0.23811,             0.69121,              34.954,             0.73685,             0.60384,              8.6885,          0.00061115,             0.96631,            0.030937,             0.72377,             0.44397,            0.052375,                   3
             0.77313,             0.44643,             0.53092,             0.19874,            0.058442,            0.015278,           0.0090164,            0.026798,             0.66763,             0.87718,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.082567,             0.43358,             0.59284,              36.901,            0.030006,             0.63167,              8.6567,          0.00088019,             0.76302,            0.060164,             0.84414,             0.23804,             0.73346,                   3
             0.11528,             0.28571,            0.071049,            0.014616,            0.092892,            0.013706,             0.01965,             0.06741,             0.89007,             0.71682,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.094101,               0.147,             0.64581,              4.2708,             0.61598,             0.66505,               7.086,          0.00055897,             0.34999,              0.9116,             0.82917,             0.91702,             0.33503,                   3
