               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.093927,            0.022657,            0.017392,             0.20451,             0.31299,             0.21517,            0.052379,            0.069783,            0.023977,           0.0045019,            0.078327,            0.011184,            0.011184
                   1,            0.070782,            0.017088,            0.005186,             0.21857,             0.58571,             0.23506,            0.087012,            0.069344,            0.016171,           0.0079483,            0.056296,            0.022486,            0.022486
                   2,            0.069151,            0.015168,           0.0049892,             0.24035,              0.5684,             0.35752,             0.15333,             0.07176,            0.014961,           0.0057991,            0.034219,            0.033743,            0.033743
                   3,            0.064285,            0.013809,           0.0044708,             0.73741,             0.30173,             0.34753,             0.15423,            0.085713,            0.015316,            0.026341,            0.033837,            0.033837,            0.033837
                   4,            0.057499,            0.011792,           0.0028938,             0.77677,             0.56934,             0.73163,             0.29902,            0.049976,            0.012454,           0.0012737,            0.033837,            0.033837,            0.033837
                   5,            0.052485,            0.011254,           0.0027269,             0.65265,             0.60823,             0.60518,             0.19303,            0.062409,            0.010704,           0.0016879,             0.03377,             0.03377,             0.03377
                   6,            0.050284,            0.010617,           0.0023271,             0.58917,             0.40426,             0.46618,              0.1784,            0.063402,            0.017305,             0.01085,            0.033702,            0.033702,            0.033702
                   7,            0.048558,           0.0099809,           0.0022204,             0.92155,             0.84892,              0.9097,             0.46416,            0.040068,           0.0085497,          0.00087614,            0.033635,            0.033635,            0.033635
                   8,             0.04651,           0.0094138,           0.0016839,             0.94011,             0.79833,             0.89625,             0.38123,            0.045345,            0.010259,           0.0016401,            0.033568,            0.033568,            0.033568
                   9,            0.044836,           0.0094128,           0.0021118,             0.75335,             0.71987,             0.69636,             0.22952,            0.054249,            0.010333,           0.0043689,              0.0335,              0.0335,              0.0335
                  10,            0.043885,           0.0089189,           0.0013421,             0.76363,             0.79784,             0.82915,             0.38293,             0.04719,            0.012394,           0.0014428,            0.033433,            0.033433,            0.033433
                  11,            0.042865,           0.0089362,           0.0014477,             0.93359,             0.90909,             0.94129,             0.42988,            0.037702,           0.0082502,          0.00093236,            0.033366,            0.033366,            0.033366
                  12,            0.040915,            0.008539,           0.0014526,             0.93463,             0.90346,              0.9596,             0.49366,            0.037032,           0.0075817,          0.00059724,            0.033298,            0.033298,            0.033298
                  13,            0.040512,           0.0080731,           0.0011846,             0.91973,             0.89091,             0.89525,             0.35355,            0.051462,           0.0079885,          0.00065246,            0.033231,            0.033231,            0.033231
                  14,            0.039784,           0.0081629,          0.00099909,             0.99137,             0.94545,             0.98216,             0.50679,            0.035249,           0.0078263,          0.00058632,            0.033164,            0.033164,            0.033164
                  15,            0.038757,           0.0080019,           0.0011068,             0.94331,             0.88705,              0.8982,             0.46423,            0.039773,           0.0079665,          0.00093188,            0.033097,            0.033097,            0.033097
                  16,            0.038289,           0.0082351,           0.0013215,             0.98541,             0.97273,              0.9872,             0.57234,            0.038722,           0.0068069,            0.000526,            0.033029,            0.033029,            0.033029
                  17,            0.037006,           0.0078606,          0.00084862,             0.97955,             0.94545,             0.97082,             0.51431,            0.035189,           0.0076385,          0.00049791,            0.032962,            0.032962,            0.032962
                  18,             0.03731,            0.007975,           0.0013261,             0.96609,             0.95084,             0.95814,             0.49712,             0.03744,           0.0075989,           0.0004241,            0.032895,            0.032895,            0.032895
                  19,            0.036556,            0.007753,           0.0010219,             0.98502,             0.94545,             0.98281,             0.59142,             0.03185,           0.0081043,          0.00054154,            0.032827,            0.032827,            0.032827
                  20,            0.036216,           0.0077636,           0.0009455,             0.95317,             0.91677,             0.92653,             0.44199,             0.04294,           0.0080528,          0.00048208,             0.03276,             0.03276,             0.03276
