   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.79967,             0.80945,             0.81888,             0.29531,            0.052507,            0.011911,           0.0007967,            0.070051,             0.36975,             0.72565,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.095417,             0.46914,             0.42336,              5.5361,             0.47151,             0.76362,              3.7916,          8.5795e-05,             0.57832,             0.57944,             0.54776,             0.80158,             0.92308,                   3
             0.75742,             0.79603,             0.81516,              0.3579,            0.048549,            0.010376,          0.00072737,            0.080408,             0.81978,             0.60338,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0035676,             0.11222,              0.1478,              12.075,             0.81738,             0.10962,              4.1042,          0.00039811,             0.18742,            0.083521,             0.52056,             0.39764,             0.74295,                   3
             0.42295,             0.25541,             0.17629,            0.051715,            0.074328,              0.0117,            0.011255,            0.034327,             0.83508,             0.95765,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.054685,             0.17348,             0.61279,              35.897,             0.26566,             0.55547,              4.8096,          0.00037379,             0.96797,            0.014167,              0.4434,             0.41319,             0.12182,                   3
             0.35449,             0.38918,             0.19084,            0.046631,            0.078048,           0.0093937,           0.0013649,            0.029681,             0.62464,             0.74929,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.043474,              0.8525,             0.81045,              35.069,             0.50752,             0.55101,              8.7811,          8.4043e-05,             0.63442,             0.19716,              0.7331,             0.80028,              0.7763,                   3
             0.72873,              0.6586,             0.65848,             0.25739,            0.059431,            0.012838,          0.00088091,            0.062522,             0.13677,              0.9276,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.059533,             0.39487,             0.58586,              3.2533,             0.55209,             0.77121,               2.619,          0.00064548,            0.012525,             0.80568,             0.74573,             0.94676,             0.21148,                   3
             0.66539,             0.62877,             0.67508,             0.20408,            0.062184,            0.013189,            0.002533,            0.099649,             0.93196,             0.73193,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.052674,              0.1775,             0.86536,              15.402,             0.33931,             0.11361,              2.4019,          0.00010443,             0.97123,             0.76854,             0.96575,             0.42261,             0.18483,                   3
             0.71307,              0.6463,             0.67483,             0.23071,            0.064047,            0.011724,           0.0018036,           0.0051504,              0.4378,              0.6432,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.062254,             0.15488,             0.40303,              21.094,             0.34606,             0.46379,              2.8997,          0.00053949,             0.99263,              0.8563,             0.10328,             0.61133,             0.19302,                   3
              0.9557,             0.93636,             0.95637,             0.52744,            0.036732,           0.0087376,          0.00036211,            0.065607,            0.018151,             0.60595,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.096447,             0.73513,             0.47695,              6.0614,             0.31711,             0.37517,                3.41,          0.00038192,             0.42862,             0.08036,              0.3669,             0.12034,              0.0149,                   3
             0.43631,             0.35155,              0.3167,            0.076497,            0.087324,           0.0090885,           0.0025551,              0.0714,             0.52858,             0.89843,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.016989,             0.72384,            0.035908,              38.403,             0.27496,              0.7861,              2.4296,          0.00074666,             0.66048,            0.055574,             0.77547,             0.13943,             0.89435,                   3
              0.8092,             0.85238,             0.80505,             0.29277,            0.049229,           0.0092983,           0.0007618,            0.025836,              0.7239,             0.82899,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.051279,             0.60457,             0.75568,             0.95733,             0.37231,             0.47833,              6.6678,          0.00040368,              0.2615,            0.041054,             0.44075,             0.76977,             0.53421,                   3
             0.55336,             0.40303,             0.34727,            0.078436,            0.073008,            0.012373,           0.0010126,            0.085067,             0.95905,             0.86902,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,           0.0075529,             0.53085,             0.70692,                37.3,             0.61164,            0.085551,             0.85156,          0.00052651,             0.70871,             0.29027,              0.6637,              0.6859,             0.99461,                   3
             0.57258,             0.42771,             0.41568,             0.11837,            0.073814,            0.010614,           0.0023926,            0.074252,             0.82204,             0.64035,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.041037,             0.54438,             0.77553,              26.783,             0.27265,             0.62686,              7.2112,           1.199e-05,             0.85154,               0.607,             0.33479,             0.38584,             0.80695,                   3
             0.57375,             0.48986,             0.44123,             0.12831,             0.06594,            0.012667,           0.0022289,            0.037703,             0.92903,             0.67068,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.020249,             0.47504,             0.79455,              40.425,             0.31991,             0.39576,              2.5743,          0.00046193,             0.76876,             0.92232,          0.00072376,             0.28103,             0.18155,                   3
             0.50701,             0.61948,             0.54747,              0.2079,            0.061702,            0.013908,           0.0046936,           0.0033275,             0.63249,             0.61061,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.096845,             0.87563,             0.23588,              10.603,             0.28953,              0.7236,              1.1734,          0.00020199,             0.35832,             0.81891,             0.79745,             0.90204,             0.46203,                   3
             0.18763,             0.28139,             0.13744,            0.037309,            0.097394,           0.0095081,           0.0022461,            0.056014,             0.73633,             0.65397,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.061236,             0.23165,           0.0037962,               23.83,             0.56293,             0.55159,              5.7842,          0.00071238,             0.66311,             0.76754,             0.30169,             0.15428,               0.817,                   3
              0.6584,             0.64734,             0.54517,             0.15383,            0.067506,            0.008812,          0.00037374,            0.066575,            0.094032,             0.80073,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.016845,             0.30423,             0.37881,              24.592,             0.26967,             0.34755,              2.7682,          0.00055975,             0.01328,             0.76717,             0.44824,            0.051761,             0.43234,                   3
             0.38533,             0.32338,             0.22145,            0.067469,             0.07451,            0.011711,           0.0035019,             0.02176,             0.93359,              0.7108,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.027861,             0.15097,             0.52498,              40.886,              0.8989,            0.044061,              7.9693,          0.00030157,             0.33976,             0.52121,             0.23475,             0.85254,             0.90985,                   3
             0.85233,             0.76134,             0.79122,             0.27237,            0.053032,            0.010002,          0.00050964,             0.06814,             0.51391,             0.71302,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.052819,             0.41706,             0.26987,              3.9244,             0.55495,             0.55505,              3.7727,          0.00078978,             0.26565,             0.74068,              0.6703,             0.45622,             0.37321,                   3
             0.45218,             0.41645,             0.37286,            0.096246,            0.073693,            0.010008,           0.0013149,            0.042959,             0.73786,             0.92361,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.090557,             0.53381,             0.62616,              34.064,             0.54634,             0.68655,              1.1133,          0.00075423,           0.0073241,            0.097592,             0.84123,             0.83248,             0.81737,                   3
             0.58822,             0.51082,             0.39518,            0.097892,            0.071429,           0.0092316,           0.0015024,            0.028908,             0.71611,             0.68656,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.045707,             0.25089,             0.16683,              31.178,             0.33411,            0.008135,              9.1331,          0.00029808,             0.90144,             0.63069,             0.13483,             0.48411,             0.57207,                   3
             0.36131,             0.25195,             0.18183,            0.049874,            0.084216,           0.0089531,           0.0022789,            0.087964,             0.10818,             0.63808,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.073194,             0.78424,             0.89468,              34.971,             0.66109,              0.4386,              7.9043,          0.00094797,             0.56076,               0.112,             0.52701,             0.20687,             0.56778,                   3
             0.66781,             0.43437,               0.424,             0.12968,             0.07392,            0.015083,            0.007885,            0.078396,              0.8182,             0.82197,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.083782,             0.78741,             0.18131,              15.957,             0.32711,             0.12284,               2.393,          8.5671e-05,             0.77479,             0.93313,            0.081878,             0.86877,             0.49773,                   3
             0.53582,              0.7106,             0.54763,             0.18441,            0.061533,            0.014668,           0.0015945,            0.049551,              0.9126,             0.65325,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.010447,             0.63522,             0.12773,              7.3961,             0.79843,             0.38405,              0.9237,          0.00093374,              0.1355,             0.75491,             0.23478,             0.94779,             0.21709,                   3
              0.7005,             0.48675,             0.52088,             0.19872,            0.064663,            0.014908,           0.0052948,            0.078858,             0.86228,             0.88253,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.023721,            0.047542,             0.34205,              5.3956,              0.7159,             0.43839,              4.1608,          0.00047068,             0.26019,             0.95566,             0.64376,             0.57527,             0.40635,                   3
