   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
          0.00089002,             0.16071,          0.00058969,          5.8969e-05,             0.11386,            0.014549,            0.020435,          0.00033237,             0.99347,             0.65488,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.055429,             0.28391,             0.24802,              37.326,              0.2219,             0.32166,              8.4497,          0.00068734,             0.65571,             0.54225,             0.42497,             0.19636,             0.32488,                   3
             0.35881,             0.52249,             0.47541,             0.17101,            0.058891,            0.010345,             0.00238,             0.09663,             0.42027,             0.96379,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.030182,              0.8741,             0.15862,              5.6012,             0.17571,             0.29589,              5.3145,          2.2771e-05,             0.01839,             0.18395,              0.3293,             0.70403,             0.38757,                   3
             0.32724,                0.25,             0.20949,            0.054992,            0.096519,           0.0075912,             0.01228,            0.059647,             0.70746,             0.75608,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.088563,             0.65563,             0.45372,              36.303,              0.2061,             0.38401,             0.30201,          0.00073123,             0.10066,             0.11853,             0.96382,             0.49559,             0.28299,                   3
             0.75153,              0.7154,             0.78136,             0.24126,            0.060267,            0.011072,           0.0033018,             0.04799,             0.12994,               0.646,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.020148,             0.23234,             0.17628,              14.988,             0.16248,             0.72256,              2.6557,           0.0006169,             0.83458,             0.29595,              0.6665,             0.11115,             0.99408,                   3
             0.51975,             0.26786,             0.34612,             0.15702,            0.063586,            0.012848,            0.012927,            0.093195,             0.46157,             0.79056,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.082958,             0.35424,             0.51272,              3.9239,             0.44523,              0.2463,              4.9481,           0.0002247,             0.85713,              0.6887,             0.38444,             0.10318,             0.65415,                   3
                   1,             0.23706,             0.41595,             0.17298,            0.076604,            0.012768,            0.013254,            0.098625,             0.98865,             0.71938,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.030174,             0.46737,             0.30298,              0.8606,             0.25227,             0.49036,               6.056,          0.00027242,             0.15349,            0.093617,             0.87118,              0.7417,             0.76891,                   3
             0.61609,             0.54681,             0.52482,             0.16694,            0.056731,            0.015224,           0.0067291,            0.089179,             0.10904,             0.64912,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.069375,             0.07744,             0.35977,              22.718,             0.89687,             0.21139,              4.1252,           0.0009314,            0.097875,             0.70138,               0.843,              0.2474,             0.93059,                   3
              0.5268,              0.2966,             0.42552,             0.21823,            0.059164,            0.014673,           0.0072525,            0.077741,             0.23471,             0.62419,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.063904,             0.85152,             0.25903,              4.0913,             0.33652,             0.68784,              6.6862,          0.00041349,            0.055795,             0.30461,             0.13279,             0.97709,             0.60485,                   3
              0.9527,               0.125,             0.19897,            0.048998,            0.075619,            0.014931,            0.012985,            0.069224,             0.82142,             0.64178,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.051633,             0.61137,             0.46784,              9.0731,             0.62891,             0.63725,              2.0808,          0.00033395,             0.92782,             0.29506,              0.7433,             0.95639,             0.97011,                   3
             0.29745,             0.59063,             0.33309,             0.14451,             0.06291,            0.014835,           0.0069702,            0.079704,             0.25455,             0.86212,              0.0005,                   3,                 0.8,                 0.1,                0.05,                 0.5,                   1,                   1,                   1,                 0.2,                   4,                   0,            0.020134,             0.33841,             0.78852,              15.894,             0.40953,             0.79231,              8.3975,          0.00096895,              0.5687,              0.4768,             0.92736,             0.43027,              0.8695,                   3
