               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.087061,             0.02216,            0.015859,             0.29682,             0.64545,             0.40709,             0.11972,            0.071647,              0.0156,           0.0037159,            0.078222,            0.011238,            0.011238
                   1,            0.068752,            0.016035,           0.0053127,             0.25454,             0.42078,             0.26657,             0.10545,             0.07202,            0.021288,            0.011909,            0.056191,             0.02254,             0.02254
                   2,            0.068492,            0.014267,           0.0056726,             0.13291,             0.17706,             0.11065,            0.037465,            0.078374,            0.019724,            0.016982,            0.034114,            0.033797,            0.033797
                   3,            0.063781,            0.014015,           0.0048741,             0.56579,             0.49091,             0.50423,             0.16407,             0.06009,            0.012871,           0.0054543,            0.033837,            0.033837,            0.033837
                   4,             0.05796,            0.011722,           0.0034829,             0.62008,             0.58225,             0.56882,             0.17932,            0.061413,            0.010857,           0.0017461,            0.033837,            0.033837,            0.033837
                   5,            0.053546,             0.01128,           0.0027759,             0.59001,             0.76486,             0.72597,             0.25392,            0.054493,            0.010758,           0.0043306,             0.03377,             0.03377,             0.03377
                   6,            0.050405,            0.010343,           0.0022904,             0.60549,             0.77229,             0.71674,             0.26713,            0.049569,           0.0094709,           0.0052235,            0.033702,            0.033702,            0.033702
                   7,            0.047405,           0.0095867,           0.0019556,             0.80641,             0.79004,              0.7373,             0.29105,            0.047561,           0.0084534,           0.0012618,            0.033635,            0.033635,            0.033635
                   8,            0.045849,           0.0089852,           0.0016521,             0.89699,             0.95455,             0.94664,             0.42075,            0.041649,           0.0089769,          0.00087719,            0.033568,            0.033568,            0.033568
                   9,             0.04452,           0.0092151,           0.0016877,              0.8593,             0.73418,             0.80699,             0.29289,            0.053622,            0.010727,           0.0073437,              0.0335,              0.0335,              0.0335
                  10,            0.043409,           0.0088275,           0.0017288,             0.86359,             0.73049,             0.81349,             0.30591,              0.0497,            0.010606,           0.0049847,            0.033433,            0.033433,            0.033433
                  11,            0.042755,           0.0089024,           0.0018957,              0.9174,             0.95097,             0.95378,             0.44657,            0.041741,           0.0084743,          0.00092382,            0.033366,            0.033366,            0.033366
                  12,            0.040633,           0.0083503,           0.0014356,             0.87806,             0.89091,             0.89615,             0.42042,            0.043015,           0.0096607,           0.0010173,            0.033298,            0.033298,            0.033298
                  13,            0.039228,           0.0077959,           0.0013572,             0.93161,             0.92402,             0.96753,             0.41379,            0.039078,           0.0073824,            0.000631,            0.033231,            0.033231,            0.033231
                  14,             0.03943,           0.0080769,           0.0012977,             0.96187,             0.92063,             0.95171,             0.52402,            0.035706,           0.0072594,          0.00067091,            0.033164,            0.033164,            0.033164
                  15,            0.039344,           0.0081216,           0.0012192,             0.94355,             0.94549,             0.93428,             0.40415,            0.039319,           0.0086021,          0.00061026,            0.033097,            0.033097,            0.033097
                  16,            0.037402,           0.0080071,           0.0012328,             0.92779,             0.93636,             0.94425,             0.43947,            0.040436,            0.008111,          0.00092669,            0.033029,            0.033029,            0.033029
                  17,            0.037871,           0.0079801,           0.0014018,             0.96221,             0.96048,             0.96478,             0.51283,            0.037259,           0.0079799,          0.00070219,            0.032962,            0.032962,            0.032962
                  18,            0.036941,           0.0077678,           0.0016198,             0.96842,             0.94933,              0.9688,             0.48168,            0.035454,           0.0079594,          0.00078559,            0.032895,            0.032895,            0.032895
                  19,            0.036647,             0.00768,            0.001093,              0.9633,             0.95703,             0.96066,             0.43464,            0.039726,           0.0072651,          0.00061603,            0.032827,            0.032827,            0.032827
                  20,             0.03591,            0.007441,          0.00091561,              0.9497,             0.95148,             0.94834,             0.50898,            0.034552,           0.0076623,          0.00061607,             0.03276,             0.03276,             0.03276
                  21,            0.034964,            0.007314,          0.00098796,             0.93985,             0.93253,             0.94569,             0.43652,            0.042959,           0.0076437,          0.00049658,            0.032693,            0.032693,            0.032693
                  22,            0.034823,           0.0073242,           0.0011054,             0.93256,             0.93219,             0.96598,             0.58082,            0.033659,           0.0065432,           0.0014378,            0.032625,            0.032625,            0.032625
                  23,            0.035157,           0.0074905,          0.00099554,             0.96501,             0.98182,             0.98406,             0.50773,            0.035483,           0.0071607,          0.00062046,            0.032558,            0.032558,            0.032558
                  24,            0.034277,           0.0070251,           0.0013077,              0.9783,              0.9613,             0.97356,             0.50111,            0.035992,           0.0074735,          0.00067978,            0.032491,            0.032491,            0.032491
                  25,            0.034657,           0.0073165,           0.0011729,             0.95945,             0.94131,             0.96421,             0.56609,            0.033906,            0.006958,          0.00084867,            0.032423,            0.032423,            0.032423
