               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.098806,            0.016866,            0.019413,           0.0015137,             0.35833,            0.045914,           0.0079853,            0.085465,            0.012646,            0.012943,            0.078323,            0.011187,            0.011187
                   1,            0.070856,            0.014311,           0.0093568,             0.06434,            0.033333,            0.025855,           0.0070636,            0.091493,            0.010592,             0.01882,            0.056291,            0.022488,            0.022488
                   2,            0.067467,            0.012417,           0.0078482,           0.0018554,             0.10417,           0.0014499,          0.00043184,             0.10365,            0.013016,            0.026355,            0.034215,            0.033745,            0.033745
                   3,            0.063781,            0.010704,           0.0068101,             0.42678,             0.42708,             0.37608,              0.1235,            0.065796,            0.012287,           0.0072968,            0.033837,            0.033837,            0.033837
                   4,            0.057841,            0.009487,           0.0051008,             0.90902,             0.16667,             0.28527,            0.073181,            0.073826,           0.0098419,            0.018143,            0.033837,            0.033837,            0.033837
                   5,            0.054991,           0.0084972,           0.0039892,             0.56746,             0.53153,             0.54795,             0.19377,            0.062529,           0.0072784,           0.0021313,             0.03377,             0.03377,             0.03377
                   6,            0.051886,           0.0079247,           0.0030512,             0.61901,             0.67579,              0.6883,             0.25414,            0.055202,           0.0063286,           0.0012718,            0.033702,            0.033702,            0.033702
                   7,            0.048999,           0.0075228,           0.0026753,             0.66182,              0.7097,             0.68043,             0.24454,            0.057822,           0.0069361,           0.0012253,            0.033635,            0.033635,            0.033635
                   8,            0.049206,           0.0073569,           0.0027152,             0.51331,             0.52292,             0.47558,             0.19805,            0.066044,           0.0065212,           0.0032677,            0.033568,            0.033568,            0.033568
                   9,            0.048332,           0.0075792,           0.0033239,             0.71359,             0.73903,             0.77709,             0.34594,            0.047413,           0.0072079,           0.0013359,              0.0335,              0.0335,              0.0335
                  10,            0.046427,           0.0073534,            0.002742,             0.71241,             0.54707,              0.5791,             0.23426,            0.057544,           0.0077877,           0.0044502,            0.033433,            0.033433,            0.033433
                  11,            0.045634,           0.0071362,           0.0026633,             0.87016,                 0.8,             0.85386,             0.37981,            0.042536,           0.0060654,          0.00050898,            0.033366,            0.033366,            0.033366
                  12,            0.044312,           0.0066766,            0.001952,             0.85146,             0.86458,             0.87664,             0.34551,            0.044082,            0.005022,           0.0010826,            0.033298,            0.033298,            0.033298
                  13,            0.042637,           0.0067606,           0.0018204,             0.86365,             0.75021,             0.84095,             0.39962,             0.04171,           0.0054541,          0.00062799,            0.033231,            0.033231,            0.033231
                  14,            0.042697,           0.0064846,           0.0015812,             0.93538,             0.87415,             0.91648,             0.45985,            0.041196,           0.0057497,          0.00092716,            0.033164,            0.033164,            0.033164
                  15,             0.04199,           0.0063892,            0.001517,             0.89417,             0.90406,             0.95627,             0.38682,            0.043483,            0.005209,          0.00048389,            0.033097,            0.033097,            0.033097
                  16,            0.041569,           0.0063026,           0.0011614,             0.90373,              0.9504,             0.94289,             0.52689,            0.036424,           0.0052242,          0.00056877,            0.033029,            0.033029,            0.033029
                  17,            0.040022,           0.0061434,           0.0014434,             0.80627,             0.82496,             0.77246,             0.31009,            0.050618,           0.0045671,          0.00047703,            0.032962,            0.032962,            0.032962
                  18,            0.040782,           0.0062401,           0.0015697,             0.86826,             0.84437,             0.84326,             0.35521,            0.043683,           0.0050659,           0.0003952,            0.032895,            0.032895,            0.032895
                  19,            0.041179,           0.0061756,           0.0014232,             0.95432,             0.94792,             0.98244,             0.55246,            0.035904,           0.0045338,          0.00054445,            0.032827,            0.032827,            0.032827
                  20,            0.039535,           0.0060384,           0.0015666,             0.89987,             0.82375,             0.89546,             0.45548,            0.039795,           0.0061073,           0.0008297,             0.03276,             0.03276,             0.03276
                  21,            0.039072,            0.005804,           0.0015174,             0.93911,             0.94731,             0.96268,             0.49475,            0.038022,           0.0046721,          0.00042992,            0.032693,            0.032693,            0.032693
                  22,            0.039111,            0.006003,           0.0011876,             0.97103,             0.92225,             0.97327,             0.50818,            0.038593,           0.0048361,          0.00050507,            0.032625,            0.032625,            0.032625
                  23,            0.038339,           0.0057127,           0.0012239,             0.92021,             0.97917,             0.98522,             0.51102,            0.036295,           0.0048094,           0.0013155,            0.032558,            0.032558,            0.032558
                  24,            0.038342,           0.0057874,           0.0017012,             0.96341,             0.92708,             0.96914,             0.48701,            0.037999,           0.0046949,          0.00088434,            0.032491,            0.032491,            0.032491
                  25,            0.038944,           0.0058216,           0.0012551,             0.97706,              0.9375,             0.97959,             0.56762,            0.032498,           0.0044613,          0.00046606,            0.032423,            0.032423,            0.032423
                  26,            0.037856,           0.0057774,           0.0011833,             0.93501,             0.98958,             0.97028,             0.56814,            0.034093,           0.0051346,          0.00046663,            0.032356,            0.032356,            0.032356
                  27,            0.037868,           0.0059405,           0.0015049,             0.97142,             0.93663,             0.97545,             0.50194,            0.037132,           0.0047207,          0.00040531,            0.032289,            0.032289,            0.032289
                  28,            0.037463,           0.0055773,           0.0015474,             0.94206,             0.91818,             0.96847,              0.5828,            0.033278,           0.0046997,          0.00037909,            0.032221,            0.032221,            0.032221
                  29,            0.036799,            0.005555,           0.0012365,             0.96001,             0.92887,             0.96201,             0.53778,            0.034953,            0.005538,          0.00094662,            0.032154,            0.032154,            0.032154
                  30,             0.03661,              0.0057,           0.0014684,             0.96759,             0.91667,              0.9566,             0.55759,            0.033415,           0.0051594,          0.00040436,            0.032087,            0.032087,            0.032087
                  31,            0.037777,           0.0059413,           0.0015356,             0.93513,             0.89504,             0.89431,              0.3495,            0.049193,           0.0046654,          0.00048752,            0.032019,            0.032019,            0.032019
                  32,            0.035968,           0.0054138,           0.0011927,             0.96037,             0.88333,             0.94747,              0.5575,            0.031564,           0.0053329,          0.00046196,            0.031952,            0.031952,            0.031952
                  33,            0.035697,           0.0054864,           0.0013347,             0.95233,             0.95833,             0.96537,             0.60046,            0.029782,           0.0042696,          0.00033722,            0.031885,            0.031885,            0.031885
                  34,            0.035228,           0.0051572,           0.0012627,              0.9918,             0.95821,             0.98377,             0.54892,            0.033214,           0.0041227,          0.00036392,            0.031817,            0.031817,            0.031817
                  35,            0.036026,           0.0053825,           0.0014422,             0.89665,             0.92779,             0.96462,             0.51029,            0.035435,           0.0058641,          0.00089836,             0.03175,             0.03175,             0.03175
                  36,            0.034367,           0.0050325,           0.0010184,             0.94783,             0.94792,             0.95768,             0.48317,            0.036977,           0.0044394,          0.00052195,            0.031683,            0.031683,            0.031683
                  37,            0.035492,           0.0053366,           0.0009305,             0.94369,             0.94792,             0.97337,             0.44372,            0.039829,           0.0048189,           0.0004427,            0.031615,            0.031615,            0.031615
                  38,            0.034848,           0.0053102,           0.0010828,             0.92971,             0.94941,             0.96959,              0.5467,            0.033602,           0.0044975,           0.0003437,            0.031548,            0.031548,            0.031548
                  39,            0.034288,           0.0052313,            0.001076,             0.95119,             0.96393,             0.97402,              0.5884,            0.032393,           0.0044851,          0.00035439,            0.031481,            0.031481,            0.031481
                  40,            0.035337,           0.0053075,            0.001092,             0.97177,              0.9867,             0.99163,             0.58067,            0.030341,           0.0043364,          0.00039525,            0.031413,            0.031413,            0.031413
                  41,            0.034218,           0.0050204,          0.00091609,             0.96809,             0.94489,             0.96359,             0.52859,            0.035731,           0.0044508,          0.00029964,            0.031346,            0.031346,            0.031346
                  42,             0.03446,           0.0051035,           0.0012377,             0.94328,             0.92769,              0.9657,             0.50844,            0.035164,           0.0047607,           0.0005311,            0.031279,            0.031279,            0.031279
                  43,            0.034174,            0.005243,           0.0009954,             0.96527,             0.98152,             0.99296,             0.59888,            0.032123,           0.0044155,          0.00041008,            0.031212,            0.031212,            0.031212
                  44,            0.034081,           0.0052401,           0.0012866,             0.94452,             0.93573,             0.97908,             0.54159,            0.032122,           0.0050173,          0.00031953,            0.031144,            0.031144,            0.031144
                  45,             0.03452,           0.0052291,           0.0011301,             0.93292,             0.94865,             0.97951,             0.61065,            0.031809,           0.0046587,          0.00053988,            0.031077,            0.031077,            0.031077
                  46,              0.0336,           0.0049495,          0.00096295,             0.95224,              0.9494,             0.96285,             0.55357,            0.033881,           0.0039415,          0.00030918,             0.03101,             0.03101,             0.03101
                  47,            0.033728,           0.0050822,           0.0010611,             0.98467,             0.95833,             0.98231,             0.62587,            0.029578,           0.0041914,           0.0002687,            0.030942,            0.030942,            0.030942
                  48,            0.033591,           0.0049677,          0.00072038,             0.99532,             0.96772,             0.99233,             0.50928,            0.033702,           0.0039034,          0.00024171,            0.030875,            0.030875,            0.030875
                  49,             0.03287,           0.0050361,          0.00087985,             0.98571,             0.99389,             0.99459,             0.59595,            0.032546,           0.0037413,           0.0003356,            0.030808,            0.030808,            0.030808
                  50,            0.032835,           0.0051466,           0.0012566,             0.94944,             0.98542,             0.96857,              0.5085,            0.034144,           0.0039291,          0.00033884,             0.03074,             0.03074,             0.03074
                  51,            0.032963,           0.0048782,          0.00099604,             0.96262,             0.90625,             0.96362,             0.59609,            0.030016,           0.0045691,           0.0002882,            0.030673,            0.030673,            0.030673
                  52,            0.032332,           0.0049135,             0.00112,             0.98797,                   1,               0.995,             0.59839,            0.030276,             0.00387,          0.00032749,            0.030606,            0.030606,            0.030606
                  53,            0.033396,           0.0050207,          0.00088141,             0.99182,                   1,               0.995,             0.64407,            0.028714,           0.0039368,          0.00029159,            0.030538,            0.030538,            0.030538
                  54,            0.032538,           0.0047946,          0.00057871,             0.96001,             0.92708,             0.94497,             0.58032,            0.031866,           0.0043268,          0.00030661,            0.030471,            0.030471,            0.030471
                  55,            0.032787,            0.004762,            0.000968,             0.98849,             0.98958,              0.9948,             0.55923,            0.032439,            0.003891,          0.00027294,            0.030404,            0.030404,            0.030404
                  56,            0.032217,           0.0047702,          0.00081949,             0.96794,             0.95833,             0.94955,             0.53362,            0.034599,           0.0040607,          0.00023603,            0.030336,            0.030336,            0.030336
                  57,              0.0325,           0.0049728,           0.0010709,             0.97255,                   1,             0.99184,             0.65422,             0.02875,           0.0039825,          0.00026202,            0.030269,            0.030269,            0.030269
                  58,             0.03158,           0.0046828,          0.00090725,             0.97718,             0.97917,             0.98393,             0.60333,            0.030428,           0.0042038,          0.00028124,            0.030202,            0.030202,            0.030202
                  59,            0.031295,           0.0047338,          0.00075788,             0.97545,             0.98958,              0.9946,             0.62811,            0.030995,           0.0040207,          0.00027814,            0.030134,            0.030134,            0.030134
                  60,             0.03186,           0.0047607,           0.0008202,             0.99014,             0.97917,             0.98529,              0.6041,             0.02906,           0.0037518,          0.00023642,            0.030067,            0.030067,            0.030067
                  61,            0.031191,           0.0047834,          0.00087818,             0.97357,             0.97762,             0.99358,             0.55849,             0.03152,           0.0040054,          0.00026093,                0.03,                0.03,                0.03
                  62,             0.03186,           0.0046528,          0.00088124,             0.97593,             0.98694,             0.99358,             0.62911,            0.027075,           0.0037003,          0.00024009,            0.029932,            0.029932,            0.029932
                  63,            0.031769,           0.0045165,          0.00092129,              0.9883,             0.99743,               0.995,             0.63867,            0.027122,           0.0035887,          0.00027294,            0.029865,            0.029865,            0.029865
                  64,            0.031345,           0.0048021,          0.00087136,             0.96297,             0.97601,             0.98326,             0.60428,            0.029352,           0.0039101,           0.0005208,            0.029798,            0.029798,            0.029798
                  65,            0.032107,           0.0049436,            0.001174,             0.97908,             0.98958,               0.994,             0.62832,            0.026838,           0.0039797,          0.00024638,             0.02973,             0.02973,             0.02973
                  66,            0.031084,           0.0048483,          0.00098728,             0.97261,                   1,                0.99,             0.59867,            0.030232,           0.0038624,          0.00029192,            0.029663,            0.029663,            0.029663
                  67,            0.030624,           0.0045683,          0.00084897,              0.9613,             0.95833,             0.98908,             0.64282,            0.027442,           0.0044403,          0.00030441,            0.029596,            0.029596,            0.029596
                  68,            0.031948,            0.004751,          0.00097455,             0.98977,                   1,               0.995,             0.62078,            0.027779,           0.0036635,          0.00026464,            0.029528,            0.029528,            0.029528
                  69,            0.030858,           0.0048222,          0.00068726,             0.98905,             0.98958,             0.99441,             0.64344,            0.026885,           0.0039778,          0.00026751,            0.029461,            0.029461,            0.029461
                  70,            0.031121,           0.0046536,          0.00075349,             0.98491,             0.96875,             0.99361,             0.60015,            0.028713,           0.0040312,          0.00025263,            0.029394,            0.029394,            0.029394
                  71,            0.031332,           0.0046999,           0.0011252,             0.97808,             0.98958,             0.99158,             0.64393,            0.025967,           0.0037313,          0.00033092,            0.029327,            0.029327,            0.029327
                  72,            0.031051,            0.004772,           0.0012098,             0.97691,             0.96875,             0.99304,              0.6464,            0.026316,           0.0040274,          0.00024643,            0.029259,            0.029259,            0.029259
                  73,            0.030892,           0.0046439,          0.00069871,             0.97219,              0.9746,             0.98363,             0.65609,            0.026106,           0.0042429,          0.00021539,            0.029192,            0.029192,            0.029192
                  74,            0.030652,           0.0047134,          0.00086648,             0.98497,             0.97917,             0.97869,             0.55598,            0.031066,           0.0044289,          0.00027571,            0.029125,            0.029125,            0.029125
                  75,            0.030089,           0.0046879,           0.0010091,             0.98114,                   1,             0.99357,             0.59528,            0.029155,           0.0039673,          0.00022273,            0.029057,            0.029057,            0.029057
                  76,            0.031571,           0.0047431,           0.0013153,             0.98947,             0.99872,               0.995,             0.64849,            0.026291,           0.0038657,          0.00025797,             0.02899,             0.02899,             0.02899
